applicant_id,job_id,grade
008442e3-ba67-4e6d-b288-83a2920a4424,0a05db0f-e385-423b-8122-dab16a04bf4c,1
008442e3-ba67-4e6d-b288-83a2920a4424,12ff899c-eba8-4e35-93f0-6fa10d945159,1
008442e3-ba67-4e6d-b288-83a2920a4424,15816950-95b7-4ba9-9248-0f0a88ee268d,0
008442e3-ba67-4e6d-b288-83a2920a4424,16e69638-bce6-4180-bf83-70003c48ceb6,1
008442e3-ba67-4e6d-b288-83a2920a4424,2424b17c-500d-4e6a-829a-24abcf3a4333,0
008442e3-ba67-4e6d-b288-83a2920a4424,2598377b-db2f-4730-8df3-dfebf8ff1686,1
008442e3-ba67-4e6d-b288-83a2920a4424,2a15213b-899d-4856-b329-f49fa6ae12b6,1
008442e3-ba67-4e6d-b288-83a2920a4424,38383445-4ea0-408a-8ad8-0fc35ffdf3c6,0
008442e3-ba67-4e6d-b288-83a2920a4424,385cfaef-8bd9-48df-be8e-8bb0535f2745,1
008442e3-ba67-4e6d-b288-83a2920a4424,3ea5bd5f-9038-41a0-8dca-a269f086b040,1
008442e3-ba67-4e6d-b288-83a2920a4424,4d6da311-a83e-4038-a6ad-b6b600fbc4b8,2
008442e3-ba67-4e6d-b288-83a2920a4424,520f8d81-3511-4051-bbf9-a9c40e6168de,0
008442e3-ba67-4e6d-b288-83a2920a4424,54a85933-ac91-4bb7-a8c3-ad12371a412b,1
008442e3-ba67-4e6d-b288-83a2920a4424,56ddf8cb-876b-4e2f-987b-7323cd2bdbda,1
008442e3-ba67-4e6d-b288-83a2920a4424,58528afd-ec4d-4edd-aa88-25dfc251c92b,1
008442e3-ba67-4e6d-b288-83a2920a4424,58af2083-f253-4230-831e-628f976d36be,0
008442e3-ba67-4e6d-b288-83a2920a4424,5df6d745-0035-40b2-bfa2-fa8146d6d70f,2
008442e3-ba67-4e6d-b288-83a2920a4424,62f3b0bb-6cd8-4cd3-864f-15b08ca51f21,1
008442e3-ba67-4e6d-b288-83a2920a4424,6ada568d-35ad-46fc-ade6-6419f17c72ec,0
008442e3-ba67-4e6d-b288-83a2920a4424,71505721-47bd-44df-97bf-739ca4358a73,1
008442e3-ba67-4e6d-b288-83a2920a4424,7458acc1-8158-469c-94df-04b2c65eb8f9,0
008442e3-ba67-4e6d-b288-83a2920a4424,751cd10c-91de-4229-ab15-21afaefd9de7,1
008442e3-ba67-4e6d-b288-83a2920a4424,75a54389-46d9-4083-8ce3-fe3bfb222333,0
008442e3-ba67-4e6d-b288-83a2920a4424,7789a644-914e-453c-8e78-836445cb72bd,1
008442e3-ba67-4e6d-b288-83a2920a4424,78ccb34c-cc0a-4824-854e-89a6310f83ee,3
008442e3-ba67-4e6d-b288-83a2920a4424,7b1d875d-b6c3-4925-95ed-7a670c6fdc86,2
008442e3-ba67-4e6d-b288-83a2920a4424,7dd072c9-909a-4ecf-afea-d2a6f1fa4626,2
008442e3-ba67-4e6d-b288-83a2920a4424,7e5a2f8c-09f9-42b5-8cc6-7baf25649377,1
008442e3-ba67-4e6d-b288-83a2920a4424,7e5bc3eb-0f14-422b-9c62-a5b73e1036e0,1
008442e3-ba67-4e6d-b288-83a2920a4424,7f02ac08-f3b0-4c46-92b8-4dd331e7647d,1
008442e3-ba67-4e6d-b288-83a2920a4424,802cf82f-3796-4c28-99aa-b1be6a4d131a,1
008442e3-ba67-4e6d-b288-83a2920a4424,809a42aa-52da-4100-a76e-7765effa23c0,3
008442e3-ba67-4e6d-b288-83a2920a4424,851c107a-770c-4fff-9973-a119ce0341a3,0
008442e3-ba67-4e6d-b288-83a2920a4424,8640529f-2350-480d-82c1-179940966209,0
008442e3-ba67-4e6d-b288-83a2920a4424,89220a49-5c9a-4918-aa10-d2767415d275,1
008442e3-ba67-4e6d-b288-83a2920a4424,8a8d9e95-9521-4fe3-aed0-ea241ab3115d,1
008442e3-ba67-4e6d-b288-83a2920a4424,8acb0f46-dbf8-4d91-90f9-c144d9b8e190,1
008442e3-ba67-4e6d-b288-83a2920a4424,8b51ed84-1844-47ec-92f6-6de91249d136,0
008442e3-ba67-4e6d-b288-83a2920a4424,90232b64-9386-4bfd-8f4b-4b484ff3def8,1
008442e3-ba67-4e6d-b288-83a2920a4424,9ad929a9-6066-4409-baf7-81d214deb199,1
008442e3-ba67-4e6d-b288-83a2920a4424,9d5ecadd-ba6b-40d6-aec3-0f13b3ac2c5c,1
008442e3-ba67-4e6d-b288-83a2920a4424,a1dbb357-f460-497f-96bf-a8d626c63e03,1
008442e3-ba67-4e6d-b288-83a2920a4424,a3d42866-783e-47b3-9ffe-cbdbc60ff692,1
008442e3-ba67-4e6d-b288-83a2920a4424,a9a26a87-f5b1-4ae2-a800-34bc186f7ea0,1
008442e3-ba67-4e6d-b288-83a2920a4424,adbf336d-5f2f-40e0-b51f-e1d3d3185609,1
008442e3-ba67-4e6d-b288-83a2920a4424,ae8ce55e-00e5-4a04-9718-e499f5773915,1
008442e3-ba67-4e6d-b288-83a2920a4424,b33c1496-cc62-463b-8758-5351bb031a00,1
008442e3-ba67-4e6d-b288-83a2920a4424,b77f9015-f991-4234-9933-86377a4f8d85,1
008442e3-ba67-4e6d-b288-83a2920a4424,ba8a282c-7b09-40d1-9b05-f71768d3a5f8,1
008442e3-ba67-4e6d-b288-83a2920a4424,bce1d5a0-693f-4bc2-9443-10f5a43dbbe1,0
008442e3-ba67-4e6d-b288-83a2920a4424,c097f62f-195c-4b32-9e6b-c4f71d295ed6,1
008442e3-ba67-4e6d-b288-83a2920a4424,c0da30a3-9886-4064-847f-2e2639936917,2
008442e3-ba67-4e6d-b288-83a2920a4424,c18da972-c177-4b98-8562-0e1c36300516,1
008442e3-ba67-4e6d-b288-83a2920a4424,c224681b-3790-4e13-b914-9060d0b4e134,1
008442e3-ba67-4e6d-b288-83a2920a4424,c82ee4de-2154-4169-bd0a-f62ac3b0e8dd,2
008442e3-ba67-4e6d-b288-83a2920a4424,c916aeca-94d2-4025-b270-384f697bd983,1
008442e3-ba67-4e6d-b288-83a2920a4424,c9c9ebb3-c97d-4e9c-9c07-b8310711658f,1
008442e3-ba67-4e6d-b288-83a2920a4424,cca75149-bc2d-4a94-b2f0-ee9c0924cede,1
008442e3-ba67-4e6d-b288-83a2920a4424,d0b0e169-40e4-4c45-8014-929752ae3bac,0
008442e3-ba67-4e6d-b288-83a2920a4424,d330455d-bacf-4004-b755-c3666b7aff3d,1
008442e3-ba67-4e6d-b288-83a2920a4424,d3d370e7-d8e9-4585-9799-45ee3cdc25b4,1
008442e3-ba67-4e6d-b288-83a2920a4424,d44adbb3-366f-4684-9b1c-f3f94c9b7812,0
008442e3-ba67-4e6d-b288-83a2920a4424,d45c9e30-75d4-4fd4-8c5d-5f74efc05be6,1
008442e3-ba67-4e6d-b288-83a2920a4424,d51b66ae-7f36-49d6-b1d1-88a4d2d5ecef,1
008442e3-ba67-4e6d-b288-83a2920a4424,d569bdb9-a3b5-4980-88d1-70874db9b416,1
008442e3-ba67-4e6d-b288-83a2920a4424,d5bd45a8-493b-4749-8be7-2dd2420f31de,0
008442e3-ba67-4e6d-b288-83a2920a4424,e2ae65a8-1bdb-4589-bb19-41cd8fce7143,1
008442e3-ba67-4e6d-b288-83a2920a4424,e3eb9c0f-f1a7-469a-96c7-f150ca210f41,1
008442e3-ba67-4e6d-b288-83a2920a4424,e4180d8c-8fab-4bd8-9db8-b4e8ee692db9,1
008442e3-ba67-4e6d-b288-83a2920a4424,e4b60a93-0536-4203-bb62-e5e71fae5c7e,1
008442e3-ba67-4e6d-b288-83a2920a4424,e52072e3-93e2-4e88-8340-eceb970da6d3,1
008442e3-ba67-4e6d-b288-83a2920a4424,ec5d5351-3673-4b88-a693-a4e7fec46548,1
008442e3-ba67-4e6d-b288-83a2920a4424,f16035a3-f4fa-4646-acf5-75b0ba0b0f03,1
008442e3-ba67-4e6d-b288-83a2920a4424,f196f038-80ac-4e49-bffb-3e62540dbb6d,0
008442e3-ba67-4e6d-b288-83a2920a4424,f2b4640e-aa67-44b1-ad57-4fe9cd442721,1
008442e3-ba67-4e6d-b288-83a2920a4424,f2ec390d-7377-404a-be4c-2e1efe94e0e2,1
008442e3-ba67-4e6d-b288-83a2920a4424,f3484692-d5b2-4c40-8bee-d6aa098de505,1
008442e3-ba67-4e6d-b288-83a2920a4424,f58c3491-857d-4ac9-b3b1-e37d32d59f7b,0
008442e3-ba67-4e6d-b288-83a2920a4424,f665ba58-95ca-4e1f-948c-83cdba8b13ed,0
008442e3-ba67-4e6d-b288-83a2920a4424,f82b31d6-c86f-49bd-bce1-f941c80e699d,1
008442e3-ba67-4e6d-b288-83a2920a4424,fc8fdee4-91f5-49cf-ba33-cce6873a385d,1
00e2f761-9e64-45df-b3b4-381b0162d798,016d47a9-76ee-451b-9fc4-3bcff80c0d91,0
00e2f761-9e64-45df-b3b4-381b0162d798,06d7f762-11f0-4694-9f46-29ef592e33eb,1
00e2f761-9e64-45df-b3b4-381b0162d798,0a05db0f-e385-423b-8122-dab16a04bf4c,1
00e2f761-9e64-45df-b3b4-381b0162d798,12ff899c-eba8-4e35-93f0-6fa10d945159,1
00e2f761-9e64-45df-b3b4-381b0162d798,15816950-95b7-4ba9-9248-0f0a88ee268d,0
00e2f761-9e64-45df-b3b4-381b0162d798,16e69638-bce6-4180-bf83-70003c48ceb6,1
00e2f761-9e64-45df-b3b4-381b0162d798,2424b17c-500d-4e6a-829a-24abcf3a4333,0
00e2f761-9e64-45df-b3b4-381b0162d798,2598377b-db2f-4730-8df3-dfebf8ff1686,1
00e2f761-9e64-45df-b3b4-381b0162d798,2a15213b-899d-4856-b329-f49fa6ae12b6,1
00e2f761-9e64-45df-b3b4-381b0162d798,38383445-4ea0-408a-8ad8-0fc35ffdf3c6,0
00e2f761-9e64-45df-b3b4-381b0162d798,385cfaef-8bd9-48df-be8e-8bb0535f2745,1
00e2f761-9e64-45df-b3b4-381b0162d798,3ea5bd5f-9038-41a0-8dca-a269f086b040,1
00e2f761-9e64-45df-b3b4-381b0162d798,4d6da311-a83e-4038-a6ad-b6b600fbc4b8,2
00e2f761-9e64-45df-b3b4-381b0162d798,520f8d81-3511-4051-bbf9-a9c40e6168de,0
00e2f761-9e64-45df-b3b4-381b0162d798,54a85933-ac91-4bb7-a8c3-ad12371a412b,1
00e2f761-9e64-45df-b3b4-381b0162d798,56ddf8cb-876b-4e2f-987b-7323cd2bdbda,1
00e2f761-9e64-45df-b3b4-381b0162d798,58528afd-ec4d-4edd-aa88-25dfc251c92b,1
00e2f761-9e64-45df-b3b4-381b0162d798,58af2083-f253-4230-831e-628f976d36be,0
00e2f761-9e64-45df-b3b4-381b0162d798,5df6d745-0035-40b2-bfa2-fa8146d6d70f,2
00e2f761-9e64-45df-b3b4-381b0162d798,62f3b0bb-6cd8-4cd3-864f-15b08ca51f21,1
00e2f761-9e64-45df-b3b4-381b0162d798,6ada568d-35ad-46fc-ade6-6419f17c72ec,0
00e2f761-9e64-45df-b3b4-381b0162d798,71505721-47bd-44df-97bf-739ca4358a73,1
00e2f761-9e64-45df-b3b4-381b0162d798,7458acc1-8158-469c-94df-04b2c65eb8f9,0
00e2f761-9e64-45df-b3b4-381b0162d798,751cd10c-91de-4229-ab15-21afaefd9de7,1
00e2f761-9e64-45df-b3b4-381b0162d798,75a54389-46d9-4083-8ce3-fe3bfb222333,0
00e2f761-9e64-45df-b3b4-381b0162d798,7789a644-914e-453c-8e78-836445cb72bd,1
00e2f761-9e64-45df-b3b4-381b0162d798,78ccb34c-cc0a-4824-854e-89a6310f83ee,3
00e2f761-9e64-45df-b3b4-381b0162d798,7b1d875d-b6c3-4925-95ed-7a670c6fdc86,2
00e2f761-9e64-45df-b3b4-381b0162d798,7dd072c9-909a-4ecf-afea-d2a6f1fa4626,2
00e2f761-9e64-45df-b3b4-381b0162d798,7e5a2f8c-09f9-42b5-8cc6-7baf25649377,1
00e2f761-9e64-45df-b3b4-381b0162d798,7e5bc3eb-0f14-422b-9c62-a5b73e1036e0,1
00e2f761-9e64-45df-b3b4-381b0162d798,7f02ac08-f3b0-4c46-92b8-4dd331e7647d,1
00e2f761-9e64-45df-b3b4-381b0162d798,802cf82f-3796-4c28-99aa-b1be6a4d131a,1
00e2f761-9e64-45df-b3b4-381b0162d798,809a42aa-52da-4100-a76e-7765effa23c0,3
00e2f761-9e64-45df-b3b4-381b0162d798,851c107a-770c-4fff-9973-a119ce0341a3,0
00e2f761-9e64-45df-b3b4-381b0162d798,8640529f-2350-480d-82c1-179940966209,0
00e2f761-9e64-45df-b3b4-381b0162d798,89220a49-5c9a-4918-aa10-d2767415d275,1
00e2f761-9e64-45df-b3b4-381b0162d798,8a8d9e95-9521-4fe3-aed0-ea241ab3115d,1
00e2f761-9e64-45df-b3b4-381b0162d798,8acb0f46-dbf8-4d91-90f9-c144d9b8e190,1
00e2f761-9e64-45df-b3b4-381b0162d798,8b51ed84-1844-47ec-92f6-6de91249d136,0
00e2f761-9e64-45df-b3b4-381b0162d798,90232b64-9386-4bfd-8f4b-4b484ff3def8,1
00e2f761-9e64-45df-b3b4-381b0162d798,9ad929a9-6066-4409-baf7-81d214deb199,1
00e2f761-9e64-45df-b3b4-381b0162d798,9d5ecadd-ba6b-40d6-aec3-0f13b3ac2c5c,1
00e2f761-9e64-45df-b3b4-381b0162d798,a1dbb357-f460-497f-96bf-a8d626c63e03,1
00e2f761-9e64-45df-b3b4-381b0162d798,a3d42866-783e-47b3-9ffe-cbdbc60ff692,1
00e2f761-9e64-45df-b3b4-381b0162d798,a9a26a87-f5b1-4ae2-a800-34bc186f7ea0,1
00e2f761-9e64-45df-b3b4-381b0162d798,adbf336d-5f2f-40e0-b51f-e1d3d3185609,1
00e2f761-9e64-45df-b3b4-381b0162d798,ae8ce55e-00e5-4a04-9718-e499f5773915,1
00e2f761-9e64-45df-b3b4-381b0162d798,b33c1496-cc62-463b-8758-5351bb031a00,1
00e2f761-9e64-45df-b3b4-381b0162d798,b77f9015-f991-4234-9933-86377a4f8d85,1
00e2f761-9e64-45df-b3b4-381b0162d798,ba8a282c-7b09-40d1-9b05-f71768d3a5f8,1
00e2f761-9e64-45df-b3b4-381b0162d798,bce1d5a0-693f-4bc2-9443-10f5a43dbbe1,0
00e2f761-9e64-45df-b3b4-381b0162d798,c097f62f-195c-4b32-9e6b-c4f71d295ed6,1
00e2f761-9e64-45df-b3b4-381b0162d798,c0da30a3-9886-4064-847f-2e2639936917,2
00e2f761-9e64-45df-b3b4-381b0162d798,c18da972-c177-4b98-8562-0e1c36300516,1
00e2f761-9e64-45df-b3b4-381b0162d798,c224681b-3790-4e13-b914-9060d0b4e134,1
00e2f761-9e64-45df-b3b4-381b0162d798,c82ee4de-2154-4169-bd0a-f62ac3b0e8dd,2
00e2f761-9e64-45df-b3b4-381b0162d798,c916aeca-94d2-4025-b270-384f697bd983,1
00e2f761-9e64-45df-b3b4-381b0162d798,c9c9ebb3-c97d-4e9c-9c07-b8310711658f,1
00e2f761-9e64-45df-b3b4-381b0162d798,cca75149-bc2d-4a94-b2f0-ee9c0924cede,1
00e2f761-9e64-45df-b3b4-381b0162d798,d0b0e169-40e4-4c45-8014-929752ae3bac,0
00e2f761-9e64-45df-b3b4-381b0162d798,d330455d-bacf-4004-b755-c3666b7aff3d,1
00e2f761-9e64-45df-b3b4-381b0162d798,d3d370e7-d8e9-4585-9799-45ee3cdc25b4,1
00e2f761-9e64-45df-b3b4-381b0162d798,d44adbb3-366f-4684-9b1c-f3f94c9b7812,0
00e2f761-9e64-45df-b3b4-381b0162d798,d45c9e30-75d4-4fd4-8c5d-5f74efc05be6,1
00e2f761-9e64-45df-b3b4-381b0162d798,d51b66ae-7f36-49d6-b1d1-88a4d2d5ecef,1
00e2f761-9e64-45df-b3b4-381b0162d798,d569bdb9-a3b5-4980-88d1-70874db9b416,1
00e2f761-9e64-45df-b3b4-381b0162d798,d5bd45a8-493b-4749-8be7-2dd2420f31de,0
00e2f761-9e64-45df-b3b4-381b0162d798,e2ae65a8-1bdb-4589-bb19-41cd8fce7143,1
00e2f761-9e64-45df-b3b4-381b0162d798,e3eb9c0f-f1a7-469a-96c7-f150ca210f41,1
00e2f761-9e64-45df-b3b4-381b0162d798,e4180d8c-8fab-4bd8-9db8-b4e8ee692db9,1
00e2f761-9e64-45df-b3b4-381b0162d798,e4b60a93-0536-4203-bb62-e5e71fae5c7e,1
00e2f761-9e64-45df-b3b4-381b0162d798,e52072e3-93e2-4e88-8340-eceb970da6d3,1
00e2f761-9e64-45df-b3b4-381b0162d798,ec5d5351-3673-4b88-a693-a4e7fec46548,1
00e2f761-9e64-45df-b3b4-381b0162d798,f16035a3-f4fa-4646-acf5-75b0ba0b0f03,1
00e2f761-9e64-45df-b3b4-381b0162d798,f196f038-80ac-4e49-bffb-3e62540dbb6d,0
00e2f761-9e64-45df-b3b4-381b0162d798,f2b4640e-aa67-44b1-ad57-4fe9cd442721,1
00e2f761-9e64-45df-b3b4-381b0162d798,f2ec390d-7377-404a-be4c-2e1efe94e0e2,1
00e2f761-9e64-45df-b3b4-381b0162d798,f3484692-d5b2-4c40-8bee-d6aa098de505,1
00e2f761-9e64-45df-b3b4-381b0162d798,f58c3491-857d-4ac9-b3b1-e37d32d59f7b,0
